transaction_id,transaction_amount,login_attempts,device_risk_score,transfer_frequency,anomaly_score,account_age_days,transaction_time_hour,failed_transactions_last_30d,avg_monthly_balance,daily_transaction_count,geo_distance_km,session_duration_minutes,transaction_velocity_score,payment_channel,authentication_type,card_present_flag,international_transaction_flag,suspicious_ip_flag,fraud_flag
1002933,22504.1,9,38.7,32,0.34,2525,16,7,20756.31,65,4885,15,24,Mobile App,Password Only,0,0,1,FALSE
1002934,15147.55,4,0,33,0.12,3906,18,1,384539.79,1,4082,106,52,Mobile App,Two-Factor Authentication,0,0,1,FALSE
1002935,1268.47,5,36.8,1,0.21,1269,17,8,387433.65,100,11186,118,37.1,Mobile App,OTP,0,1,0,FALSE
1002936,6048.64,8,51.9,19,0.1,1961,23,5,24347.75,49,387,95,68,Mobile App,OTP,1,1,0,FALSE
1002937,9765.59,4,63.8,63,0.4,2952,21,6,326589.08,41,12757,38,66.3,Mobile App,Biometric,1,1,1,FALSE
1002938,16319.46,8,53.4,4,0.43,4690,23,13,98707.52,70,9877,7,89.5,POS Terminal,Two-Factor Authentication,0,1,1,FALSE
1002939,1792.42,8,63,3,0.24,4065,18,7,355352.09,11,7744,64,67.5,Mobile App,Biometric,1,1,1,FALSE
1002940,10221.43,10,50.3,54,0.29,767,11,9,162764.64,79,4824,67,100,POS Terminal,Two-Factor Authentication,0,0,1,FALSE
1002941,4034.54,6,37.7,76,0.02,1103,5,23,183396.35,108,1186,55,12,Mobile App,Biometric,1,1,0,FALSE
1002942,22284.9,2,75.5,43,0.23,3973,19,3,125507.32,52,9283,41,30.5,Mobile App,OTP,1,1,1,FALSE
1002943,21380.26,6,73.5,39,0.27,893,16,12,487804.83,41,4024,67,97,Mobile App,Biometric,1,1,0,FALSE
1002944,4213.73,4,90,44,0.89,3872,14,8,73540.76,41,5708,28,54.7,Web Banking,Two-Factor Authentication,0,1,0,FALSE
1002945,9416.07,10,84,49,0.08,1621,1,24,409117.47,97,80,92,67.2,Web Banking,OTP,1,0,0,FALSE
1002946,14005.99,12,28.5,63,0.54,1991,7,13,209431.4,58,620,109,36.1,Mobile App,OTP,0,0,0,FALSE
1002947,23261.65,3,21.9,30,0.46,1492,19,8,38662.1,92,9539,38,72.6,Mobile App,Biometric,0,0,0,FALSE
1002948,18591.8,9,25.6,53,0.33,1434,18,25,46955.96,44,3392,34,80.8,POS Terminal,Two-Factor Authentication,1,0,0,FALSE
1002949,6502.33,12,24.7,10,0.77,4546,9,19,77910.1,115,599,43,62.9,POS Terminal,OTP,0,1,1,TRUE
1002950,19051.56,9,11.7,12,0.6,2541,14,12,76171.9,77,11867,22,54.1,Mobile App,Two-Factor Authentication,0,0,0,FALSE
1002951,12804.3,3,99.2,26,0.35,2403,9,14,296152.77,6,14347,34,67.2,Web Banking,Two-Factor Authentication,1,1,1,FALSE
1002952,5047.36,12,26.3,2,0.97,4238,11,22,480427.87,27,14238,25,32.5,Mobile App,OTP,0,0,1,TRUE
1002953,5239.37,1,8.6,69,0.35,2495,6,24,363360.48,107,12848,2,79.6,Mobile App,Biometric,1,0,1,FALSE
1002954,23647.11,1,5,45,0.27,4893,19,18,72760.18,61,13952,115,59.2,Mobile App,OTP,0,1,0,FALSE
1002955,5024.59,11,97.1,52,0.5,469,12,15,153288.61,107,1940,20,45,Mobile App,Password Only,0,1,1,FALSE
1002956,17865.84,8,55.1,74,0.48,4800,14,16,131947.48,22,8367,32,25.4,ATM,OTP,1,0,1,FALSE
1002957,804.54,9,62.7,24,0.2,2439,10,23,443689.9,108,13420,54,5.4,Mobile App,Two-Factor Authentication,1,0,0,FALSE
1002958,10047.91,10,12.1,1,0.04,2472,4,14,465033.98,34,9030,25,78.8,Web Banking,Password Only,1,0,1,FALSE
1002959,18734.24,7,44.7,68,0.24,205,15,23,390375.14,67,371,89,4.6,POS Terminal,Two-Factor Authentication,1,0,0,FALSE
1002960,9867.04,5,53.3,11,0.14,1210,7,10,9246.14,68,13673,36,70.6,Mobile App,OTP,1,0,0,FALSE
1002961,15292.18,7,7.4,50,0.27,2710,16,0,185869.65,97,13215,43,73.2,Mobile App,Two-Factor Authentication,1,1,0,FALSE
1002962,2691.98,8,75.8,15,0.5,2174,2,25,125257.38,15,5486,88,100,Web Banking,Two-Factor Authentication,0,1,0,FALSE
1002963,9275.4,3,60.3,45,0.47,3510,5,20,148087.52,30,7034,68,8.2,Mobile App,Two-Factor Authentication,1,1,1,TRUE
1002964,15832.94,8,62.7,36,0.2,1868,19,11,368563.66,18,11663,14,2.2,Mobile App,Two-Factor Authentication,0,0,0,FALSE
1002965,1233.61,5,50,72,0.27,1653,2,6,358111.57,94,12076,51,29,Mobile App,Two-Factor Authentication,1,1,1,FALSE
1002966,7447.13,1,12.9,59,0.29,3123,21,3,340975.36,19,2012,59,81.5,Mobile App,Password Only,0,1,1,FALSE
1002967,299.38,3,28.9,57,0.43,1652,3,11,480842.68,95,2743,33,36,ATM,OTP,1,1,1,FALSE
1002968,16686.91,10,100,60,0.01,4426,23,12,397917.78,105,3461,72,91.2,Web Banking,OTP,0,1,1,FALSE
1002969,20419.98,1,53.3,6,0.17,946,11,2,455185.56,10,7798,93,70.2,Mobile App,Biometric,1,0,0,FALSE
1002970,7873.14,10,49.9,46,0.32,4465,23,15,31475.45,31,12305,12,100,Web Banking,Password Only,0,0,0,FALSE
1002971,4547.94,11,27.1,17,0.58,4072,20,15,486858.31,32,9753,72,64,POS Terminal,OTP,1,1,1,TRUE
1002972,1540.73,5,55.3,71,0.5,2185,2,20,229589.32,75,9142,106,14.1,Mobile App,Two-Factor Authentication,1,0,0,FALSE
1002973,2726.71,5,54.1,31,0.19,3574,16,9,2713.02,113,12949,80,0,Mobile App,Biometric,0,1,1,FALSE
1002974,10813.59,8,29.7,70,0.01,2869,1,17,328115.61,113,14785,88,31.4,POS Terminal,Two-Factor Authentication,1,0,0,FALSE
1002975,16620.53,12,0,61,0.39,2633,6,17,432084.98,87,11293,97,65.6,POS Terminal,Password Only,1,1,1,FALSE
1002976,11115.28,1,29.4,53,0.17,4299,3,17,346050.89,59,12812,115,74.6,Mobile App,OTP,1,0,1,FALSE
1002977,3143.59,8,70.6,4,0.88,3363,23,25,373835.44,40,11858,74,32.4,Mobile App,OTP,1,1,0,TRUE
1002978,5475.39,9,38.4,76,0.07,1740,6,3,104395.94,1,14970,71,35.3,Mobile App,Password Only,0,1,1,FALSE
1002979,20418.92,7,12.4,24,0.17,271,11,7,273146.75,73,12276,2,62.2,Mobile App,OTP,1,1,0,FALSE
1002980,23361.47,11,74.3,62,0.54,4806,1,20,117884.6,11,10478,76,11.4,Web Banking,OTP,1,1,0,FALSE
1002981,4181.78,6,81.6,21,0.01,3580,2,7,438731.02,94,11703,44,99.5,Mobile App,Password Only,0,0,1,FALSE
1002982,19243.76,12,19.3,9,0.01,4077,20,23,221664.75,46,11323,19,38.9,Mobile App,OTP,0,1,1,FALSE
1002983,16111.46,3,86.2,72,0.14,4730,13,19,215056.41,71,3049,84,46.2,Web Banking,OTP,0,0,0,FALSE
1002984,21676.77,9,21.6,52,0.51,1694,12,3,9754.62,98,8774,52,89.4,POS Terminal,Password Only,0,1,0,FALSE
1002985,10507.36,9,74.9,16,0.4,96,16,15,330672.95,2,3735,96,64.9,Mobile App,Biometric,1,0,0,FALSE
1002986,19986.74,6,66.7,5,0.08,4703,11,15,69850.07,67,5392,117,38.8,Mobile App,Biometric,0,0,1,FALSE
1002987,17840.62,8,23.2,3,0.24,1817,9,13,353964.63,78,11694,12,32.9,POS Terminal,Two-Factor Authentication,1,0,0,FALSE
1002988,18362.28,5,8.7,47,0.28,4275,6,17,200830.11,30,9853,4,30.8,Web Banking,OTP,0,1,1,FALSE
1002989,23794.57,6,62.8,65,0.39,1715,0,13,384835.14,117,862,65,44.9,Mobile App,Two-Factor Authentication,0,1,0,FALSE
1002990,9976.77,9,93.2,74,0.4,3886,8,23,127515.5,1,9590,111,79.6,Mobile App,Two-Factor Authentication,0,0,0,FALSE
1002991,21314.74,6,54.8,44,0.15,2093,20,23,155164.59,2,11911,103,44.3,Mobile App,OTP,1,0,0,FALSE
1002992,22261.22,4,12.1,53,0.78,4920,23,1,172367.32,61,5658,44,68.4,Web Banking,OTP,0,0,1,TRUE
1002993,22850.27,5,81.3,41,0.86,2251,16,8,250058.66,44,1182,101,85.8,Mobile App,Password Only,0,0,1,TRUE
1002994,20075.79,7,75.8,45,0.29,3158,0,10,113309.55,60,8499,42,72.8,Mobile App,Biometric,1,1,1,FALSE
1002995,10661.79,8,20.7,39,0.36,3426,9,25,361782.85,38,8736,71,39,Mobile App,OTP,1,1,0,FALSE
1002996,3523.88,8,88.3,42,0.54,4840,4,8,158524.31,65,13095,15,68.8,Mobile App,Two-Factor Authentication,1,0,1,FALSE
1002997,7969.85,8,31.9,24,0.41,2553,11,6,346043.51,63,8428,58,33,Web Banking,OTP,0,1,1,FALSE
1002998,10597.77,6,88.1,59,0.79,2286,20,3,276523.3,63,8818,84,96.1,Mobile App,Two-Factor Authentication,0,1,0,TRUE
1002999,19273.8,6,89.6,18,0.86,4697,14,9,439638.66,26,3848,37,47.5,Mobile App,Two-Factor Authentication,0,0,0,TRUE
1003000,10329.04,3,14.3,63,0.67,2049,22,10,156033.56,94,10484,61,90.5,POS Terminal,Two-Factor Authentication,0,1,0,TRUE
1003001,17715.19,9,34.3,63,0.42,3821,8,1,440263.48,118,6643,40,65.2,Web Banking,OTP,1,1,0,FALSE
1003002,14002.29,7,38.5,8,0.86,1146,9,19,3559.54,67,2023,28,67.1,Mobile App,Password Only,0,1,0,TRUE
1003003,12674.93,7,54.3,66,0.3,3357,14,8,149509.73,56,11983,108,30.3,Web Banking,Two-Factor Authentication,0,0,1,FALSE
1003004,22820.47,2,56.2,77,0.53,1711,11,17,461258.48,4,2777,116,72.3,Mobile App,Two-Factor Authentication,0,0,1,FALSE
1003005,62.46,11,71.3,33,0.35,2502,22,22,413745.11,26,5387,43,99.9,Web Banking,OTP,1,0,1,FALSE
1003006,23146.85,1,31.5,42,0.13,3928,19,11,193187.7,61,14414,87,42.3,Web Banking,Two-Factor Authentication,1,1,0,FALSE
1003007,14978.02,9,49.7,62,0.53,4917,20,21,114889.39,51,11149,73,54.1,Web Banking,OTP,1,0,1,FALSE
1003008,8564.22,2,54.4,45,0.41,3146,9,9,169340.76,56,5461,2,89.8,Web Banking,Password Only,1,0,0,FALSE
1003009,14002.2,4,66.9,35,0.2,3309,11,7,324472.26,119,6699,100,90.5,Mobile App,OTP,0,1,0,FALSE
1003010,15970.87,3,95.3,63,0.19,4504,14,7,276861.95,5,11502,104,19,Web Banking,Two-Factor Authentication,1,1,0,FALSE
1003011,24513.19,5,48.1,75,0.92,2528,1,6,266475.9,106,1679,76,17,Mobile App,OTP,1,0,1,TRUE
1003012,4790.55,9,15.1,10,0.33,777,0,13,304254.78,64,259,87,64.4,Mobile App,Two-Factor Authentication,1,0,0,FALSE
1003013,8437.67,9,90.6,52,0.36,3857,12,22,275521.62,102,1150,105,55,POS Terminal,Password Only,1,0,0,FALSE
1003014,16979.7,3,55.7,65,0.32,3921,4,24,66219.78,85,3611,99,77.4,Web Banking,Biometric,1,0,0,FALSE
1003015,431.51,3,47.4,46,0.34,3396,11,2,259578,14,10965,67,46.7,POS Terminal,Two-Factor Authentication,1,1,0,FALSE
1003016,1085.83,5,63.7,41,0.59,1454,6,17,59310.76,96,1822,44,33.6,Mobile App,OTP,1,1,0,FALSE
1003017,14981.68,7,27.5,71,0.47,3086,17,4,184413.54,47,2049,90,2.2,Mobile App,OTP,1,0,1,FALSE
1003018,14761.64,3,45.1,9,0.31,85,15,8,159797.35,71,5850,1,30.3,Mobile App,Biometric,1,1,1,FALSE
1003019,3630.34,5,4.2,13,0.95,1589,1,4,470640.92,68,10942,57,69.1,Web Banking,Two-Factor Authentication,0,1,0,TRUE
1003020,3648.15,2,87.7,30,0.45,2271,0,0,402497.82,101,10427,100,99.9,Mobile App,Password Only,0,0,0,FALSE
1003021,15360.5,1,75.1,19,0.09,3838,6,16,56231.5,96,9854,50,75.9,Mobile App,OTP,0,1,1,FALSE
1003022,15824.69,12,40.7,22,0.35,563,0,10,413731.04,112,14069,114,19.6,Mobile App,Password Only,0,0,1,FALSE
1003023,19169.62,10,50.6,41,0.61,4803,10,23,103904.01,86,10595,91,30.8,Web Banking,OTP,0,1,0,FALSE
1003024,16527.01,7,16.1,21,0.99,178,14,19,470111.31,16,12432,111,53.2,Mobile App,OTP,1,1,1,TRUE
1003025,1277.93,7,12.8,11,0.24,807,8,10,196375.23,69,9147,78,99.3,ATM,Two-Factor Authentication,1,1,0,FALSE
1003026,16156.46,8,92.5,19,0.13,447,10,12,26601.88,36,10527,71,90,Mobile App,OTP,1,1,0,FALSE
1003027,19825.34,6,94.8,74,0.16,4729,7,24,406472.32,116,2520,25,15.5,Mobile App,OTP,0,0,0,FALSE
1003028,2532.52,9,24.1,12,0.08,3681,0,14,337897.43,46,9039,96,84.5,Mobile App,Two-Factor Authentication,1,0,1,FALSE
1003029,15508.97,9,32,79,0.14,257,19,2,440832.52,65,5778,99,21.4,POS Terminal,OTP,0,0,0,FALSE
1003030,1838.83,5,40.3,21,0.21,2300,23,11,63024.38,54,1436,90,62.1,Mobile App,Biometric,0,1,1,FALSE
1003031,3632.11,9,13.1,7,0.03,1184,22,20,156580.69,2,2855,19,81.5,Mobile App,Biometric,1,0,1,FALSE
1003032,5734.2,4,52.1,23,0.28,2673,5,6,236836.01,39,5966,8,45.1,Web Banking,OTP,0,1,0,FALSE
1003033,17800.62,2,91.7,78,0.44,1907,16,15,144271.93,39,551,87,18.4,Mobile App,Password Only,0,1,0,FALSE
1003034,9487.57,10,97.4,8,0.12,4150,18,10,51716.69,65,520,101,39.6,Web Banking,OTP,1,0,1,FALSE
1003035,22939.38,2,28.7,64,0.55,1179,6,24,331191.31,71,7254,30,41.5,Mobile App,OTP,1,0,1,FALSE
1003036,10381.94,5,32.3,44,0.37,2809,8,6,262778.44,8,11022,53,94.9,Mobile App,OTP,0,1,0,FALSE
1003037,23426.11,2,6.5,51,0.47,1904,17,23,415260.41,55,5415,7,63.3,Mobile App,Two-Factor Authentication,0,0,1,FALSE
1003038,22848.48,10,99.1,22,0.16,3253,1,21,205242.84,37,13874,110,88.2,Mobile App,OTP,1,0,1,FALSE
1003039,14048.12,8,0,4,0.43,3087,7,14,382162.26,6,2826,109,18,Web Banking,Two-Factor Authentication,0,1,1,FALSE
1003040,1152.15,8,58.8,53,0.08,2812,22,13,384669.95,25,11299,39,55.9,Web Banking,OTP,1,1,1,FALSE
1003041,18478.53,8,5.5,57,0.44,1946,21,25,362335.42,82,7383,10,22.5,Web Banking,Two-Factor Authentication,1,0,1,FALSE
1003042,21454.18,5,15.7,79,0.31,3796,13,5,372058.38,65,491,40,10.7,POS Terminal,Two-Factor Authentication,0,1,1,FALSE
1003043,16893.58,10,2.8,50,0.38,3217,14,14,213304.56,19,12267,46,84.3,Mobile App,Two-Factor Authentication,1,0,1,FALSE
1003044,10731.4,3,100,25,0.07,903,16,7,231099.01,40,10429,27,67.5,Mobile App,OTP,0,0,0,FALSE
1003045,21946.59,12,29.6,48,0.12,4221,3,25,72016.6,52,13099,110,13,Web Banking,OTP,0,1,0,FALSE
1003046,1318.61,5,99,68,0.39,291,22,25,439925.39,23,3338,120,21.1,Web Banking,OTP,0,1,0,FALSE
1003047,7352.98,1,86.3,59,0.81,2424,11,13,433622.29,88,14650,2,38,Mobile App,Two-Factor Authentication,0,1,0,TRUE
1003048,2790.72,11,23.8,34,0.11,4064,11,10,253015.7,63,12544,22,10.1,Web Banking,Two-Factor Authentication,1,0,1,FALSE
1003049,15166.73,11,62.5,25,0.36,1262,16,7,93463.69,119,12990,96,91.9,Mobile App,Password Only,0,1,0,FALSE
1003050,15277.17,3,44.9,26,0.03,185,22,9,418529.95,42,3675,96,9.3,Web Banking,Two-Factor Authentication,0,0,1,FALSE
1003051,23760.4,6,87.5,30,0.83,1860,11,5,179290.16,69,5199,88,61.2,ATM,Two-Factor Authentication,0,0,1,FALSE
1003052,17706.35,6,16.5,29,0.06,3547,1,1,198401.88,113,13263,19,18.2,Web Banking,OTP,0,1,1,FALSE
1003053,3092.5,6,93.7,6,0.82,4300,10,13,245972.8,96,11899,33,97.5,Mobile App,OTP,0,1,1,TRUE
1003054,18824.82,8,54,17,0.68,1247,21,21,61848.39,100,10884,17,29.6,Web Banking,Two-Factor Authentication,0,0,1,FALSE
1003055,11388.09,12,48.4,11,0.57,1182,13,10,148343.95,53,1714,58,54.9,Web Banking,OTP,1,1,0,TRUE
1003056,20396.68,8,75.6,54,0.39,2545,10,3,394136.38,40,12732,68,45.1,Mobile App,Two-Factor Authentication,1,1,1,FALSE
1003057,14460.05,4,52.9,2,0.15,2380,7,11,294468.28,56,10797,53,3.5,Mobile App,Two-Factor Authentication,0,0,1,FALSE
1003058,12484.58,3,65,3,0.38,2211,17,9,324015.86,23,431,5,91.9,POS Terminal,Password Only,0,0,0,FALSE
1003059,19911.07,9,29.9,15,0.33,1895,1,14,351500.32,108,14180,82,33.9,Mobile App,Biometric,0,1,0,FALSE
1003060,7122.27,12,38.6,8,0.18,999,22,1,38010.17,48,3437,9,23.6,Mobile App,OTP,1,1,0,FALSE
1003061,2710.02,3,17.2,80,0.1,4271,16,2,97409.85,105,6408,64,24.4,Mobile App,Two-Factor Authentication,0,0,1,FALSE
1003062,22192.76,3,48.8,65,0.01,3134,17,1,495219.65,45,7092,78,13.1,Web Banking,OTP,1,1,1,FALSE
1003063,9742.85,1,25,51,0.34,978,4,15,72667.22,93,10331,92,71.6,POS Terminal,OTP,1,1,1,FALSE
1003064,8242.51,4,17.1,26,0.71,3300,17,5,205196.03,88,10033,120,48.7,Web Banking,Two-Factor Authentication,0,1,0,TRUE
1003065,18202.12,4,11.9,9,0.01,795,17,25,4503.89,62,3871,41,51,Mobile App,Password Only,1,1,0,FALSE
1003066,13529.29,11,72.6,12,0.3,4386,20,25,185620.05,114,9967,3,79.7,Web Banking,Biometric,1,1,0,FALSE
1003067,24964.6,9,15.9,32,0.23,1136,23,2,380331.95,61,13864,69,80.9,Web Banking,OTP,1,0,0,FALSE
1003068,12484.39,7,62.5,66,0.4,4508,20,4,481328.6,96,4893,70,47.6,Web Banking,OTP,0,1,1,FALSE
1003069,13556.45,1,44.3,13,0.23,1346,2,1,162097.11,66,10958,23,30.2,Mobile App,Biometric,1,0,0,FALSE
1003070,12187.32,8,54.1,7,0.22,4047,20,14,99369.61,50,2018,56,62.8,Web Banking,OTP,0,0,0,FALSE
1003071,24165.63,11,91.2,46,0.41,360,3,15,217264.12,58,14142,107,34.4,Mobile App,Two-Factor Authentication,1,0,1,FALSE
1003072,7357.52,10,5.9,5,0.34,428,22,16,283024.65,78,1721,42,60.7,Mobile App,Password Only,1,1,1,FALSE
1003073,3685.85,9,2.8,41,0.34,674,20,8,175230.96,45,14146,8,68.8,Web Banking,OTP,1,1,0,FALSE
1003074,3968.57,8,29.5,18,0.36,978,11,15,490692.19,95,1788,5,4.9,POS Terminal,OTP,0,0,1,FALSE
1003075,105.06,10,76.4,35,0.01,3692,13,11,429092.42,28,3502,7,24.1,Mobile App,Biometric,1,0,0,FALSE
1003076,11909.95,10,92.5,42,0.75,2248,14,15,80865.17,110,10708,59,53.2,POS Terminal,OTP,0,1,1,TRUE
1003077,3501.27,5,10.9,48,0.42,2271,4,23,348537.42,91,909,73,22.1,Mobile App,Password Only,0,0,0,FALSE
1003078,16911.92,3,7.4,1,0.39,2533,11,13,914.39,54,8087,105,4,Web Banking,Two-Factor Authentication,0,0,1,FALSE
1003079,8023.91,12,40,4,0.1,2447,9,18,265372.38,11,8115,33,57.1,Mobile App,OTP,0,1,0,FALSE
1003080,8282.17,3,45.5,17,0.24,4701,0,10,352410.5,115,508,83,24.1,Mobile App,OTP,1,1,0,FALSE
1003081,15978.18,9,37.6,80,0.93,2598,22,8,487196.94,8,10828,72,88,Web Banking,OTP,1,1,0,TRUE
1003082,12653.96,7,56.1,56,0.27,3643,15,2,268893.18,38,2617,107,49.1,Web Banking,OTP,0,0,0,FALSE
1003083,9843.22,6,96.6,30,0.26,4744,15,20,291323.8,99,3430,117,100,Web Banking,Password Only,1,0,1,FALSE
1003084,17265.05,10,39.1,59,0.34,3056,0,12,461841.03,56,3783,77,12.7,Web Banking,Password Only,0,0,1,FALSE
1003085,24117.81,10,57.6,1,0.54,2103,22,2,428028.01,27,6898,52,0,Web Banking,Password Only,0,0,1,FALSE
1003086,2706.32,8,42.6,7,0.47,1796,12,4,84949.32,116,5977,106,76.3,POS Terminal,OTP,0,0,0,FALSE
1003087,17687.66,11,13,32,0.04,2213,21,9,497568.67,30,10361,83,47.9,Mobile App,OTP,0,0,1,FALSE
1003088,20742.61,7,65.2,57,0.39,3374,11,23,124444.57,60,10789,96,73.7,Mobile App,Biometric,0,1,0,FALSE
1003089,11914.68,11,17.3,23,0.69,2116,9,13,112281.31,106,9000,83,64.7,Mobile App,Biometric,0,1,1,TRUE
1003090,23562.25,11,78.4,54,0.52,1140,9,22,488652.32,92,11009,32,95.9,Mobile App,Password Only,0,1,1,FALSE
1003091,21358.73,10,0,16,0.35,1208,16,12,250621.93,35,5552,4,20,Web Banking,Two-Factor Authentication,1,0,1,FALSE
1003092,22342.8,6,67.1,35,0.48,2837,21,4,444834.82,51,7912,108,36.3,Mobile App,Two-Factor Authentication,0,0,0,FALSE
1003093,21076.98,9,35.7,45,0.64,2968,21,12,442074.64,81,10046,52,58.3,Mobile App,Two-Factor Authentication,0,1,0,FALSE
1003094,8490.53,2,75.2,26,0.46,4326,20,19,53406.64,50,14963,27,53.4,Mobile App,OTP,0,1,1,FALSE
1003095,12679.78,4,85.9,21,0.89,561,9,6,341795.3,15,1186,9,100,Web Banking,Biometric,0,1,1,TRUE
1003096,1431.93,10,75.9,11,0.32,1756,15,10,72453.24,89,7868,57,64.5,Mobile App,Password Only,0,0,1,FALSE
1003097,6498.76,2,79.5,16,0.47,165,19,22,353819.92,104,4449,82,86.7,Mobile App,Two-Factor Authentication,1,1,1,FALSE
1003098,21055.63,1,0.9,42,0.31,4872,8,8,343973.6,29,40,96,30.6,Web Banking,Password Only,1,1,1,FALSE
1003099,870.07,11,0.8,44,0.28,4398,21,14,294072.42,48,11784,43,58,Web Banking,OTP,0,0,1,FALSE
1003100,24416.94,5,91.6,80,0.22,295,7,22,19441.34,83,1710,110,8.1,Mobile App,OTP,1,0,0,FALSE
1003101,21171.74,3,43.1,10,0.56,378,0,11,205670.61,51,11037,104,87.9,Web Banking,OTP,1,1,1,FALSE
1003102,5056.79,10,95.7,12,0.13,406,13,4,270768.51,67,13578,96,9.4,Mobile App,OTP,1,0,0,FALSE
1003103,1280.88,6,19.3,78,0.78,1930,14,4,357733.03,86,969,112,37.7,POS Terminal,Password Only,0,1,0,TRUE
1003104,24054.02,7,75.3,46,0.56,4118,11,4,330505.37,81,11850,41,92.3,Mobile App,OTP,0,1,0,FALSE
1003105,9794.27,8,86.9,77,0.37,1347,1,2,284682.06,22,6781,38,68.5,POS Terminal,Two-Factor Authentication,1,1,1,FALSE
1003106,13569.05,11,45.1,46,0.03,377,5,16,320110.34,33,14271,103,32.3,POS Terminal,Two-Factor Authentication,0,1,1,FALSE
1003107,4751.87,2,50.1,18,0.35,2886,22,24,193106.97,11,5908,85,64.1,Web Banking,OTP,1,0,0,FALSE
1003108,10132.98,12,98.6,34,0.76,1073,2,25,274862.71,57,13546,20,75.8,Mobile App,OTP,1,0,0,TRUE
1003109,6661.4,12,15.6,26,0.62,4175,5,23,106939.62,107,7720,24,10.3,Web Banking,Password Only,0,0,0,FALSE
1003110,11379.57,2,81.2,68,0.39,1654,21,2,269973.56,2,12095,84,31.9,Mobile App,OTP,0,1,1,FALSE
1003111,18673.34,8,67.3,33,0.44,450,0,1,100984.19,101,11112,74,81,POS Terminal,OTP,1,1,0,FALSE
1003112,4786.79,1,77.4,11,0.17,1644,16,2,33356.25,74,8915,14,33.2,Web Banking,OTP,0,1,0,FALSE
1003113,7858.22,10,87.8,73,0.81,2562,16,5,14087.64,99,11497,26,54.1,POS Terminal,Biometric,1,1,1,TRUE
1003114,24993.44,6,14.3,4,0.3,3028,10,3,176230.27,68,9591,7,77.8,Web Banking,OTP,1,1,1,FALSE
1003115,13933.4,1,68.5,65,0.63,1027,13,11,95520.32,4,9939,120,22.7,Web Banking,Password Only,0,0,1,FALSE
1003116,22874.36,2,33.7,42,0.19,3973,4,14,67269.32,32,7702,29,4.4,Web Banking,OTP,0,0,0,FALSE
1003117,11297.81,1,98.1,72,0.09,2015,1,1,4163.91,77,7287,47,15.2,Mobile App,Password Only,0,0,1,FALSE
1003118,9842.9,2,63.2,38,0.55,4817,17,17,127636.38,18,5866,46,13.1,Mobile App,Biometric,0,0,0,FALSE
1003119,15511.53,10,12.9,21,0.73,607,8,14,191961.15,68,4810,87,29.3,Web Banking,Password Only,1,0,1,TRUE
1003120,11329.66,12,62.8,52,0.78,2365,21,22,382423.99,26,13870,89,43.8,POS Terminal,OTP,0,1,1,FALSE
1003121,6336.22,4,5,16,0.28,2734,10,17,346767.65,99,4072,15,69.9,Web Banking,Biometric,0,1,1,FALSE
1003122,15457.44,4,60,32,0.65,3096,9,10,102672.39,91,1052,117,20.2,ATM,OTP,1,0,1,FALSE
1003123,22388.41,1,22.2,23,0.52,1363,20,10,333239.99,85,12143,83,41.1,ATM,Password Only,0,0,0,FALSE
1003124,16501.15,5,31.7,10,0.15,2474,11,14,61441.93,16,10048,27,65.9,Web Banking,OTP,1,0,1,FALSE
1003125,14063.16,4,74.7,59,0.19,4652,1,21,69339.24,14,6951,97,71.9,Mobile App,Password Only,0,0,1,FALSE
1003126,22902.81,8,6.3,30,0.5,680,0,7,84661.78,99,12264,49,3.7,Web Banking,OTP,1,0,0,FALSE
1003127,22704.85,7,31.3,19,0.58,4318,3,23,435143.58,114,14415,75,10.5,Mobile App,Biometric,1,1,0,FALSE
1003128,8262.22,3,65.8,8,0.38,3675,17,7,349583.65,96,13888,36,24.8,Mobile App,OTP,1,1,0,FALSE
1003129,10855.19,11,70.3,18,0.12,4831,4,21,273998.97,12,12337,118,27.5,Mobile App,OTP,1,0,0,FALSE
1003130,9320.15,3,80.4,61,0.64,3652,16,15,175922.13,64,219,69,15.3,POS Terminal,Two-Factor Authentication,1,1,0,FALSE
1003131,11394.52,8,0,59,0.18,3424,7,24,44703.89,38,12743,38,3.2,Mobile App,OTP,1,1,0,FALSE
1003132,20476.88,9,89.6,7,0.22,2214,6,13,186439.04,53,1053,96,94.7,Web Banking,Two-Factor Authentication,0,1,1,FALSE
1003133,13836.17,1,72,40,0.34,1980,19,5,393923.93,91,2705,94,33.5,ATM,Password Only,0,1,1,FALSE
1003134,20748.59,12,70,65,0.72,9,3,15,356500.07,18,2707,65,63.3,Web Banking,Biometric,1,0,1,TRUE
1003135,174.74,1,11.7,76,0.56,794,3,0,218931.81,55,2966,112,100,Web Banking,Biometric,0,0,1,FALSE
1003136,14703.37,10,45.9,66,0.44,1210,10,2,380915.5,107,12897,78,74.9,Web Banking,Two-Factor Authentication,0,1,1,FALSE
1003137,19975.63,2,20.3,55,0.35,4936,12,15,487455.25,89,8364,50,68.4,Mobile App,Password Only,1,0,1,FALSE
1003138,14447.32,8,58.5,14,0.36,4334,12,13,444372.05,101,14857,75,4,Mobile App,OTP,1,1,0,FALSE
1003139,16961.65,6,100,17,0.29,1481,0,12,415097.89,29,13081,40,60.7,POS Terminal,Password Only,0,1,1,FALSE
1003140,13651.98,2,74.8,12,0.38,2423,3,17,181032.2,74,10597,45,49,Mobile App,Two-Factor Authentication,0,0,0,FALSE
